name	term	lev	seq	value
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_027974	0.223917726261332
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_028135	18.7949784108449
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_028221	-0.838672244597432
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_028330	-0.634742741803797
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_028425	-0.34070008782423
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_028426	1.21771565287138
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_028605	1.54769575832403
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_028722	1.31446882368517
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_001772	2.14497747417237
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_002022	0.173061437367652
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_003521	10.7302863048681
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_005944	-0.126688047340341
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_009095	2.2617176402908
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_010670	-2.04163469129406
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_010941	9.53086304387564
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_011075	4.03994844445546
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_011665	-0.359752417237697
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_012733	2.51091781840252
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_014066	0.046288689598444
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_017082	11.1013615596218
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_018210	2.19771377631044
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_019664	0.585703808792924
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_023326	1.18764461982278
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_026864	0.961097753064545
"cellular component organization or biogenesis"	GO:0016043;GO:0071840	3	SPU_028366	2.35763796111793
"organelle assembly"	GO:0070925	2	SPU_000215	-2.6256094786677
"organelle assembly"	GO:0070925	2	SPU_000819	-0.176651517754092
"organelle assembly"	GO:0070925	2	SPU_000982	0.553829832244011
"organelle assembly"	GO:0070925	2	SPU_003122	-0.986688199477748
"organelle assembly"	GO:0070925	2	SPU_003124	-2.61330219282843
"organelle assembly"	GO:0070925	2	SPU_003772	0.439329622156299
"organelle assembly"	GO:0070925	2	SPU_005470	2.1242716103663
"organelle assembly"	GO:0070925	2	SPU_005814	0.376976087141978
"organelle assembly"	GO:0070925	2	SPU_007282	0.989203510904541
"organelle assembly"	GO:0070925	2	SPU_007414	0.228525321679129
"organelle assembly"	GO:0070925	2	SPU_008931	0.368958742576076
"organelle assembly"	GO:0070925	2	SPU_011651	3.45688711155452
"organelle assembly"	GO:0070925	2	SPU_011706	0.612614478943068
"organelle assembly"	GO:0070925	2	SPU_011707	0.516378303245
"organelle assembly"	GO:0070925	2	SPU_012691	1.61235212380631
"organelle assembly"	GO:0070925	2	SPU_012889	1.01368814234627
"organelle assembly"	GO:0070925	2	SPU_012909	-2.49147481566416
"organelle assembly"	GO:0070925	2	SPU_013321	-0.529878545141233
"organelle assembly"	GO:0070925	2	SPU_013515	2.64782055760051
"organelle assembly"	GO:0070925	2	SPU_014646	0.972100601770692
"organelle assembly"	GO:0070925	2	SPU_016422	0.811174100617056
"organelle assembly"	GO:0070925	2	SPU_018300	-0.858801467152046
"organelle assembly"	GO:0070925	2	SPU_019316	-2.02006715858361
"organelle assembly"	GO:0070925	2	SPU_019953	0.579795548507455
"organelle assembly"	GO:0070925	2	SPU_020715	0.616801225562705
"organelle assembly"	GO:0070925	2	SPU_020787	1.1304479396856
"organelle assembly"	GO:0070925	2	SPU_023961	-0.0210722371695667
"organelle assembly"	GO:0070925	2	SPU_024419	0.701618431594502
"organelle assembly"	GO:0070925	2	SPU_024954	0.747721790824707
"reproductive process"	GO:0022414	1	SPU_000735	-1.12039992235098
"reproductive process"	GO:0022414	1	SPU_010447	3.57986087752582
"reproductive process"	GO:0022414	1	SPU_018397	-0.211794121981652
"reproductive process"	GO:0022414	1	SPU_020364	-0.496476428647913
"reproductive process"	GO:0022414	1	SPU_021319	-0.231422908265499
"reproductive process"	GO:0022414	1	SPU_027234	-0.156863148021189
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000086	-0.058068190148108
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000448	-1.03168751281474
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000498	2.19245772221252
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000703	-0.597847194681398
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000719	-0.871566716537749
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000792	-1.28492489235977
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000802	-1.45403653981561
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000840	-1.10916600919407
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000891	5.4006205585409
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000913	-1.22409068273094
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000968	-0.187128697445348
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_000995	1.9454549706082
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001020	-2.93472693570023
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001049	-1.12911213550054
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001056	0.664214612464867
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001166	-1.47844256233707
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001269	-0.106966488903524
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001490	-2.20233523960479
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001494	-2.36123044087787
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001609	1.91198595935916
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001671	0.258402913951568
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001675	-1.74247126259355
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001677	0.67554644845955
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001678	1.07138337546528
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001750	-3.29231351560397
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001854	-6.49794440211016
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_001983	-0.416253543924892
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002025	-1.96671507777462
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002094	4.79556304939629
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002241	-0.468065389238571
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002303	0.426509532215288
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002312	-0.734561317310839
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002516	0.0424616252309248
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002521	-1.34805303014391
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002654	0.0111984594086349
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002701	4.26896831318272
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002702	17.492949466669
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002720	0.457493649614201
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002840	4.82647381739824
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002845	-0.530388101333393
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_002875	-0.0307648326949675
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_003105	0.395568797491692
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_003125	0.154201704075848
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_003698	-3.20420620179784
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_003898	-5.44817874102271
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_003929	-0.647442756549782
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_003997	2.45960691416749
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_003998	1.46298173934138
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_004022	-1.20136406169708
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_004059	-1.02006478041023
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_004364	0.513139368058113
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_004415	-0.279920523889197
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_004614	2.47701917299061
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_004726	-0.755064190795236
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_004861	-2.08760399423498
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005097	-5.0280098768096
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005132	2.60473441321409
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005161	-3.48873943452631
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005392	-0.464191720154898
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005498	0.499185162447642
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005569	0.917263937853133
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005579	1.65730103127162
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005595	4.42863337439104
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005836	1.59925981439304
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005849	0.362997839481764
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005881	0.808573962182731
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005892	0.0831665499082947
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_005904	-1.16404159293246
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_006021	-1.02392421411775
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_006105	-0.911550212178607
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_006146	-0.341722393377937
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_006179	0.0327471149073041
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_006269	-0.316766040498407
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_006507	-5.00522677104578
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_006724	0.762636554316761
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_006763	-0.178023980734076
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007094	-1.3500357369681
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007186	-2.60580440529017
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007199	0.139216162715938
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007359	-0.393481044907606
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007372	-3.34634572277083
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007453	-1.37876315757826
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007485	0.601075237183966
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007553	-2.22603949960552
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007554	6.66656664883911
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007567	0.0909128429739174
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007747	3.6557510245313
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_007755	1.75303036760191
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008205	-1.9530416370224
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008223	2.37998373148112
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008224	0.194419212337734
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008259	-1.02338054931908
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008384	6.95442217867999
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008509	1.78355477896217
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008605	0.878558580913111
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008654	-3.68370343618724
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008789	0.570988539906514
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008821	0.303749416048101
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008869	-0.616318130133759
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008926	-1.80661121940335
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008950	-0.746570478409035
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_008988	-1.01346747068427
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009002	0.542546157652795
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009038	-1.04991797040403
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009200	1.63138148243494
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009215	0.809768226018622
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009242	-0.728015928985081
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009427	-0.0165634113607712
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009584	-0.752539018210508
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009587	0.814412522018776
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009719	-1.56571176163113
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_009880	-0.00157062354754553
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010040	-3.12878609087483
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010167	-2.506919288524
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010177	-0.0900426594552457
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010178	-0.693567688968219
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010179	-0.654852585378997
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010196	1.73712372004174
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010440	-2.60672512289189
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010497	-8.01162048261262
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010794	-1.25767270367778
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010797	0.0918960185869642
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010870	3.91788153218464
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010883	0.535808697268884
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010884	-1.00879841424719
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010887	-0.371797046623808
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_010946	-4.63409457772771
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011108	-5.01880822119024
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011176	0.539500611103176
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011249	0.658360455325012
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011320	-7.73789525694891
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011403	-4.2319391563991
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011405	0.574551148823392
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011655	-1.51488437655079
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011698	-0.544427930191023
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011726	-1.07438897510784
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011851	-1.66121712256545
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_011953	-1.10288215669911
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012065	-1.00414227047108
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012069	1.94186782043368
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012160	0.961150473727182
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012161	-6.47385675333497
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012237	-2.15329993162027
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012318	-3.16012725664273
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012362	0.895711774847568
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012382	2.3098250683549
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012383	1.08718813764307
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012494	-6.39585771741385
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012499	-1.05404648738471
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012562	0.458485002959069
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012610	-0.256258942484968
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012653	-1.45817299472511
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012689	-13.1106005996351
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012765	-0.691874461304851
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012799	-1.78436709638705
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012866	-0.21523441643437
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012869	0.734489821723272
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_012974	-0.278880796828404
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013249	-0.193352576111595
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013374	1.32125727719261
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013414	-3.85249858294566
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013498	-0.429949756302584
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013572	-0.0724997042133904
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013574	0.0622756203667109
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013623	-0.309392353119328
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013760	-0.240730531220239
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013767	0.0185585471215652
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013798	-1.12698109062359
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_013918	-4.12586838095097
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014040	-1.03713815060765
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014269	2.74600854023548
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014384	0.218992396827652
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014447	-0.573039107077867
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014487	0.121577580979864
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014515	-1.27626327946415
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014551	-2.4866492588782
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014666	-0.139308498300897
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014667	-1.55540294229546
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014741	0.406958424786707
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014747	-0.346626463205947
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014777	-9.21828201044628
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014826	0.181964988888954
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_014906	-1.18159189013929
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015031	-3.08283820111546
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015163	4.68914234648704
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015164	7.29515951721755
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015217	-1.3631569180431
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015218	-1.34698271195376
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015263	-3.73241004942151
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015295	-0.070461054422133
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015321	-0.164572182542422
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015417	0.450096200581949
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015464	-0.230094943794164
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015569	1.93665650069423
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015593	0.0313844708818719
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015626	-2.39807716653279
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015798	-3.62998069260516
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015864	0.183122112389559
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015872	0.635708316390484
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015929	0.0823553456615498
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015930	1.58095501465101
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015931	1.77408026116786
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015954	-4.90968886680416
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_015968	-8.2775132276549
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016013	0.933454645076143
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016177	-0.798839494345707
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016206	4.48082457871616
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016379	1.00426936333911
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016456	-1.63221829840589
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016534	-0.0944566504031487
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016645	0.391128123065776
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016788	1.7350873439527
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016843	-1.06935710456012
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016898	-1.6910538920532
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016920	0.314193317261525
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_016959	1.30788457269517
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017042	10.2779084866227
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017226	0.118123876067264
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017236	-0.518301145020688
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017261	-0.576126569148521
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017268	-1.13274887399909
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017426	0.0498034613574967
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017478	-0.819884423269727
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017521	-0.220256338351581
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017622	-0.833808013202308
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017623	-0.664044690951219
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017624	-0.787970311665163
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_017704	1.59882902671445
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018050	-0.147059227214113
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018091	-1.84928653076403
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018190	0.536684463612771
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018268	0.0665721718782084
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018312	-1.35669443676075
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018314	-19.8159786716757
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018478	0.611191288582904
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018769	0.217427163828956
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018826	0.3238866689629
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018910	-1.9037672310298
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018947	6.52887629787759
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_018997	-0.121264652741933
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019014	0.410514161424277
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019108	-0.189936575375084
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019120	3.0666304905908
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019158	-1.87876938640502
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019228	-0.121361901031782
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019676	-1.05301183219376
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019779	-0.123159432111206
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019811	1.63867079307208
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_019972	0.0220336237363705
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020028	-0.732706243522877
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020080	-0.263762366600244
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020142	-0.414974317927555
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020295	0.464487110434008
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020333	0.66398544120587
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020348	-5.63619597898964
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020361	3.71847091920782
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020376	-3.65350384257784
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020381	-6.77007293255166
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020410	-2.78470304313204
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020483	-0.857925506423269
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020587	0.0892266320842039
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020588	26.0860032942959
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020592	-0.0367800904399991
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020620	3.48536809954154
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020667	-0.276970661913636
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020718	0.269470187710818
"G protein-coupled receptor signaling pathway"	GO:0007186	2	SPU_020731	0.799540175638372
